full_name,html_url,stars,forks,created_at,pushed_at,license,pkgName,version,source,files.libIndex,files.libClient,files.cordisPatch,files.readme,files.readmeZh,eval.hasClientExport,eval.mainIsLib,eval.dshPlatform,metrics.active30,metrics.ageGate1,metrics.hasZhDocs,npm.published,npm.latest,topics,description
omdsh-dev/dsh-data-agent,https://github.com/omdsh-dev/dsh-data-agent,192,14,2026-08-11T16:06:56Z,2026-09-10T09:34:41Z,MIT,'@yejiming/dsh-data-agent,0.1.4,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,false,false,,data-agent|deepseek-harness|dsh|dsh-plugin,Connect DSH to your database for conversational data analysis and actionable business insights.
seriousz158/dsh-memory,https://github.com/seriousz158/dsh-memory,184,2,2026-08-19T08:13:12Z,2026-09-01T08:18:27Z,MIT,dsh-git-memory,0.9.2,topic:dsh-plugin,false,false,false,true,false,false,false,web,true,true,false,true,0.8.1,deepseek-harness|dsh-bundle|dsh-plugin|memory,
weijiafu14/pi2dsh,https://github.com/weijiafu14/pi2dsh,188,32,2026-08-13T19:05:34Z,2026-08-30T15:33:34Z,MIT,pi2dsh,0.23.0,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,true,0.24.0,ai-agents|compatibility-layer|deepseek-harness|dsh|dsh-plugin|migration|pi|pi-agent|plugin-migration,Bridge the Pi and DeepSeek Harness ecosystems: one Pi Host ABI runs unmodified Pi extensions as native DSH plugins. 打通 Pi 与 DSH 生态。
oil-oil/dsh-oil-creator,https://github.com/oil-oil/dsh-oil-creator,183,32,2026-08-19T05:02:00Z,2026-09-10T13:19:49Z,MIT,dsh-oil-creator,0.1.0,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,false,false,,creator|deepseek-harness|dsh-plugin,AI-assisted local creator workbench for DeepSeek Harness
liguobao/ds-harness-remote,https://github.com/liguobao/ds-harness-remote,177,16,2026-08-14T15:33:53Z,2026-09-11T03:29:05Z,,ds-harness-remote,0.4.9,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,false,true,0.4.9,deepseek|dsh-plugin,"一个基于 DeepSeek Harness 插件机制构建的多端远程访问方案，通过安全、低延迟、端到端加密的 P2P 优先网络，支持从 PC、Android 和 Web 随时访问并操作远程 Harness。 (A multi-device remote access solution built on the DeepSeek Harness plugin system, enabling PC, Android, and Web clients to securely access and operate a remote Harness over a low-latency, end-to-end encrypted, P2P-first network.)"
toolclub/dsh-agent-team-gui,https://github.com/toolclub/dsh-agent-team-gui,175,2,2026-08-15T03:40:19Z,2026-09-07T06:32:34Z,MIT,dsh-agent-team-gui,1.0.1,topic:dsh-plugin,false,false,true,true,false,true,true,web,true,true,false,false,,agent|agent-orchestration|ai-agents|dag|deepseek-harness|deepseek-harness-plugin|dsh|dsh-plugin|dsh-plugins|multi-agent|multi-model|orchestration|react|token-usage|typescript|workflow-engine,"Persistent multi-model workflow teams for DeepSeek Harness — dynamic lead planning, bounded DAGs, per-agent model/tools, Run Center and Token insights."
Hilbert-beinghappy/seektty,https://github.com/Hilbert-beinghappy/seektty,201,17,2026-08-14T11:10:57Z,2026-09-09T03:10:49Z,MIT,seektty,1.2.5,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,false,true,1.2.5,agentic-ai|ai-agent|claude-code-style|cli|coding-agent|cross-platform|deepseek|deepseek-harness|dsh|dsh-plugin|linux|macos|seektty|syntax-highlighting|terminal-ui|transparent-terminal|tui|typescript|vscode-theme|windows,面向 DeepSeek Harness 的 Claude Code 风格终端界面，支持 Windows、macOS 与 Linux，兼容透明终端、VS Code 主题和自定义配色。
cocofhu/anime-find,https://github.com/cocofhu/anime-find,166,32,2026-08-15T13:53:46Z,2026-09-07T07:44:34Z,MIT,'@cocofhu/anime-find,0.1.12,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,true,false,,anime|anime-search|bangumi|deepseek|deepseek-harness|dsh|dsh-plugin|magnet|mikan|plugin|torrent|typescript,DeepSeek Harness 搜番插件：对话内多源搜索番剧，卡片展示 Bangumi 评分与详情，支持复制磁力。
Totoro-qaq/dsh-plugin-bridge,https://github.com/Totoro-qaq/dsh-plugin-bridge,164,11,2026-08-17T07:52:45Z,2026-09-10T11:09:03Z,MIT,dsh-plugin-bridge,0.3.2,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,false,true,0.3.2,context-migration|cordis|deepseek-harness|dsh|dsh-plugin|preset-migration|session-migration,"DeepSeek Harness plugin for previewable cross-preset session migration. Fixed-schema handoffs preserve state, source-model intent, and unresolved images; the original session stays untouched."
ZSeven-W/dsh-openpencil,https://github.com/ZSeven-W/dsh-openpencil,0,6,2026-08-12T16:05:11Z,,MIT,'@zseven-w/dsh-openpencil,0.1.0-rc.9,topic:dsh-plugin,false,false,true,true,false,true,true,web,true,true,false,false,,,"The DeepSeek Harness plugin for OpenPencil — preview, inspect, and edit real .op documents inside a conversation."
kingOfSoySauce/dsh-liang-skin,https://github.com/kingOfSoySauce/dsh-liang-skin,181,9,2026-08-14T14:07:36Z,2026-08-21T03:23:04Z,,dsh-client-liang-intensity-skin,0.1.7,topic:dsh-plugin,false,true,true,true,false,false,false,web,true,true,true,true,0.1.6,dsh-plugin,DeepSeek Harness 滑动变阻器皮肤
Mars-Sea/dsh-commandcode-provider,https://github.com/Mars-Sea/dsh-commandcode-provider,202,15,2026-08-14T11:38:54Z,2026-09-11T07:37:48Z,MIT,'@mars-sea/dsh-commandcode-provider,0.10.0,topic:dsh-plugin,false,false,true,true,true,true,false,web,true,true,true,false,,command-code|commandcode|deepseek-harness|dsh|dsh-plugin|llm|llm-provider|plugin|provider|typescript,"Unofficial DeepSeek Harness LLM provider plugin for Command Code: live model catalog, plan-aware model picker, reasoning-effort + image input support, Command Code web search for dsh, multi-account rotation with browser sign-in. Ported from pi-commandcode-provider."
bradeGithub/DSH-Plugins-Marketplace,https://github.com/bradeGithub/DSH-Plugins-Marketplace,162,8,2026-08-13T16:01:59Z,2026-09-11T09:08:47Z,MIT,dsh-plugin-marketplace,1.5.5,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,true,true,0.3.0,agent|ai-agents|cordis|deepseek-harness|dsh|dsh-plugin|javascript|llm|marketplace|nodejs|plugin|plugin-marketplace,"DSH插件市场 / DSH Plugin Marketplace: 在 DeepSeek Harness Web GUI 中一键浏览、安装与更新 GitHub topic:dsh-plugin 的全部插件 | browse, install & update all GitHub dsh-plugin plugins in the DSH Web GUI"
yjh051108/dsh-super-injector,https://github.com/yjh051108/dsh-super-injector,159,17,2026-08-13T03:26:49Z,2026-08-24T19:11:01Z,,'@dsh-external/dsh-super-injector,0.3.3,topic:dsh-plugin,false,false,true,true,false,true,false,web,true,true,true,false,,dsh|dsh-plugin,推荐组件（非必须）：DeepSeek Harness 运行时注入器；已随 dsh-routing-suite 单仓库化保留，本仓库继续维护/发布。
theBigGavin/marketingdashboard,https://github.com/theBigGavin/marketingdashboard,166,30,2026-07-17T10:05:38Z,2026-08-30T15:37:13Z,MIT,my-app,1.4.0,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,true,0.1.0,a-share|dashboard|data-visualization|dsh-plugin|finance|fintech|react|selfhosted|stock-market|trade|vite,"面向金融与产业研究的一屏式实时行情大屏：A股/港股/美股指数、大宗商品、美债收益率、板块热点、主力资金流、7×24 快讯、产业链自选股、AI 大模型 Token 追踪。A real-time market research cockpit on a single screen: CN/HK/US indices, commodities, treasury yields, sector hotspots, capital flows, 7×24 news, industry-chain watchlists and AI token usage trends. "
wssfk12138/dsh-damage-pulse,https://github.com/wssfk12138/dsh-damage-pulse,158,3,2026-08-17T03:23:58Z,2026-09-11T02:03:30Z,MIT,dsh-damage-pulse,4.0.3,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,true,4.0.3,balance-monitor|damage-animation|deepseek|deepseek-harness|dsh|dsh-plugin|token-monitor|token-usage,DeepSeek Harness Token 余额监控插件：鲸鱼娘待机/扣费/复苏动画、峰谷计费、连续扣费飘字与会话费用统计。
wenbin-wb/dsh-bridge,https://github.com/wenbin-wb/dsh-bridge,154,4,2026-08-18T03:29:50Z,2026-09-10T02:28:58Z,MIT,'@wenbin_wb/dsh-bridge,2.10.3,topic:dsh-plugin,true,false,true,true,false,false,true,web,true,true,true,false,,access-control|authentication|chatbot|cloudflare|deepseek|deepseek-harness|dsh-plugin|feishu|im-bot|lark|qq-bot|qr-code|remote-access|security|telegram|tunnel|websocket|wechat,🚀 DeepSeek Harness 多通道远程访问与安全守护插件 | 局域网扫码直连、Cloudflare / 自建公网隧道、微信 / QQ / 飞书 / Telegram 机器人全生命周期对话 | 内置全协议访问安全认证、后台防篡改与容灾保命体系
NanmiCoder/dsh-auto-mode,https://github.com/NanmiCoder/dsh-auto-mode,154,4,2026-08-14T07:55:10Z,2026-09-05T20:00:54Z,MIT,'@nanmicoder/dsh-auto-mode,0.1.6,topic:dsh-plugin,false,false,true,true,false,true,false,web,true,true,true,false,,deepseek-harness|deepseekharness|dsh|dsh-auto-model|dsh-plugin,Safe automatic permissions for DeepSeek Harness.
lire1131/dsh-undo-savepoint,https://github.com/lire1131/dsh-undo-savepoint,153,6,2026-08-14T05:13:17Z,2026-09-10T14:20:54Z,MIT,dsh-undo-savepoint,0.4.4,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,true,0.3.5,backup|crash-recovery|deepseek-harness|dsh|dsh-plugin|powershell|rollback|snapshot|undo|windows,"DSH crash-rescue plugin: undo config & plugin-code changes, secret-safe snapshots, one-click SAFE MODE, plus offline CLI/GUI that work even when DSH won't boot."
Ychris12138/dsh-usage-stats,https://github.com/Ychris12138/dsh-usage-stats,147,16,2026-08-14T01:40:02Z,2026-09-02T13:25:28Z,MIT,'@ychris12138/dsh-usage-stats,0.3.2,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,false,,deepseek|deepseek-harness|deepseek-harness-plugin|deepseek-harness-plugin-dev|deepseek-harness-plugins|dsh|dsh-plugin|dsh-plugins,"Provider balances, subscription quotas, and token-usage analytics for the DeepSeek Harness Web GUI (dsh web)."
RevolutionLA/dsh-dream-skin,https://github.com/RevolutionLA/dsh-dream-skin,0,12,2026-08-15T02:38:54Z,,MIT,dsh-dream-skin,8.30.1,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,true,true,8.30.1,,DeepSeek Harness 换肤 / 壁纸 / 主题包插件 (dsh-plugin) — 8 套 Mirage 主题、每用户强调色、壁纸2.0、主题包导入导出/分享链接、收藏与随机，纯原生 token 系统实现。
Ayase34/gal-view,https://github.com/Ayase34/gal-view,162,10,2026-08-14T02:18:46Z,2026-08-16T00:02:38Z,MIT,gal-view,0.3.3,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,true,false,,deepseek|deepseek-harness|dsh-plugin,把dsh会话界面切换成galgame游戏界面的插件
liceses/dsh-gitbash-preset,https://github.com/liceses/dsh-gitbash-preset,131,0,2026-08-15T01:02:32Z,2026-08-16T17:54:06Z,MIT,'@icelily/dsh-gitbash-preset,0.1.2,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,false,false,,dsh|dsh-plugin|dsh-plugins,DeepSeek Harness 插件：一键安装「极简模式 (Git Bash)」agent preset —— 把 DSH 自带极简模式中的 bash 调用映射到 Git for Windows 的 bash（MSYS），让 Windows 上的极简模式真正可用。
PerryLink/dsh-auto-review,https://github.com/PerryLink/dsh-auto-review,155,2,2026-08-13T19:44:34Z,2026-09-10T15:22:43Z,Apache-2.0,dsh-auto-review,0.10.3,topic:dsh-plugin,false,false,true,true,false,true,false,web,true,true,false,true,0.10.3,ai-safety|approval|auto-review|cordis|deepseek|deepseek-harness|dsh|dsh-plugin|llm|sandbox|second-model|subagent,"Second-model AI auto-review for DeepSeek Harness approval requests: a read-only reviewer subagent returns structured allow/deny verdicts with reasons, fail-closed by default, fully auditable from the session log (approval/asked -> autoReview/verdict -> approval/decided)."
ZSeven-W/dsh-android,https://github.com/ZSeven-W/dsh-android,140,8,2026-08-21T12:48:38Z,2026-09-09T17:53:54Z,MIT,'@zseven-w/dsh-android,0.1.0-rc.4,topic:dsh-plugin,false,false,true,true,false,true,true,web,true,true,false,false,,dsh-plugin,"DeepSeek Harness plugin for Android — build, run, and interact with a live emulator or USB device stream inside a conversation, driven entirely through adb."
Nwflower/dsh-chat-import,https://github.com/Nwflower/dsh-chat-import,0,18,2026-08-13T14:21:58Z,,MIT,dsh-chat-import,0.9.0,topic:dsh-plugin,false,true,true,true,true,true,false,web,true,true,true,true,0.9.0,,"Import 14+ external agent chat histories (Claude Code, Codex, ChatGPT, Cursor, Gemini, Reasonix, opencode, ZCode, Grok Build, OpenClaw, Pi, Hermes, Kimi CLI, DSH) into DeepSeek Harness as resumable sessions — full-fidelity, reverse export/sync, bundle backup. | 从 Claude Code、Codex、Reasonix 等 Agent 工具导入历史消息到 DeepSeek Harness 并继续对话。"
ZSeven-W/dsh-crew,https://github.com/ZSeven-W/dsh-crew,141,6,2026-08-16T15:19:41Z,2026-09-02T17:49:48Z,MIT,'@zseven-w/dsh-crew,0.1.0-rc.7,topic:dsh-plugin,false,true,true,true,false,false,false,web,true,true,false,false,,ai-agents|claude-code|codex|coding-agent|deepseek-harness|dsh|dsh-plugin|mcp|multimodal|orchestration|plugin|subagent|typescript,"DeepSeek Harness (DSH) plugin: dispatch work to DSH agents from Claude Code / Codex — native subagent progress, in-host worker sessions with per-tier presets, and a multimodal bridge that lends the text-only harness vision and image generation."
ZSeven-W/dsh-noema,https://github.com/ZSeven-W/dsh-noema,129,7,2026-08-14T12:38:51Z,2026-09-10T12:28:51Z,MIT,'@zseven-w/dsh-noema,0.1.0-rc.3,topic:dsh-plugin,false,false,true,true,false,true,true,web,true,true,false,false,,agent-memory|ai-agents|coding-agent|deepseek-harness|dsh|dsh-plugin|long-term-memory|mcp|memory|noema|plugin|typescript,"Noema long-term memory plugin for DSH: durable, inspectable agent memory with recall tools and a settings page."
HanaAyane/dsh-reasoning-effort,https://github.com/HanaAyane/dsh-reasoning-effort,134,10,2026-08-14T17:52:18Z,2026-09-11T05:46:25Z,MIT,dsh-reasoning-effort,0.7.0,topic:dsh-plugin,true,false,true,true,false,true,true,web,true,true,false,true,0.2.7,deepseek|deepseek-harness|dsh-plugin|reasoning-effort,DSH适用的Codex风格的思考强度滑块，以及大肥鱼跑步滑块。Codex-style model and reasoning-effort slider for DeepSeek Harness
DDDMUC/dsh-free-search,https://github.com/DDDMUC/dsh-free-search,162,10,2026-08-14T16:42:17Z,2026-09-05T14:50:35Z,MIT,dsh-free-search,0.4.24,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,true,0.4.24,bing|deepseek-harness|dsh|dsh-plugin|duckduckgo|web-search,"Free web search provider for DeepSeek Harness - DuckDuckGo backend, no API key needed"
hg1048596-pixel/dsh-recall-unread,https://github.com/hg1048596-pixel/dsh-recall-unread,125,0,2026-08-17T07:41:14Z,2026-08-19T17:10:35Z,MIT,dsh-recall-unread,1.1.0,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,true,true,1.1.0,dsh-plugin|dsh-plugin-market|dsh-plugins,DeepSeek Harness (DSH) 插件：在模型读取前撤回已发送的文字消息，支持单条与全部撤回。A DeepSeek Harness plugin that recalls sent-but-unread text messages before the model reads them — one-by-one or all at once.
FuRongJun-1999/dsh-memory,https://github.com/FuRongJun-1999/dsh-memory,160,7,2026-08-14T13:28:26Z,2026-09-11T09:31:45Z,MIT,'@furongjun1999/dsh-memory,0.4.2,topic:dsh-plugin,false,false,true,true,false,false,true,,true,true,true,false,,agent-safety|agentic-ai|agi|ai-agent-framework|deepseek|dsh-plugin|explainable-ai|guardrails|knowledge-graph|mcp|multi-agent|persistent-memory|rag|spatiotemporal-graph-neural-network,白箱AGI架构探索：元认知（自我认知循环）、持续学习（知识飞轮）、世界模型（条件空间+语义时空图）、自我改进（自举纪律）、零LLM白箱管线与可审计信任护栏。
zuorn/Tydora,https://github.com/zuorn/Tydora,152,12,2026-06-19T12:07:06Z,2026-09-11T01:50:57Z,Apache-2.0,tydora,0.2.4,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,false,,canvas|dsh-plugin|markdown|markdown-converter|markdown-editor|markdown-it|markdown-lang|markdown-language|markdown-parser|markdown-to-html|markdown-to-pdf|markdown-viewer|mindmap|obsidan|tydora,"Let Your Ideas Flow — Tydora is a modern desktop Markdown editor combining WYSIWYG editing, bidirectional links, mind maps, and an infinite canvas — empowering deep thinking and effortless expression."
awesome-dsh-plugin/dsh-find-plugin,https://github.com/awesome-dsh-plugin/dsh-find-plugin,131,5,2026-08-14T01:46:59Z,2026-08-19T05:24:43Z,MIT,dsh-find-plugin,0.3.7,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,false,true,0.3.7,deepseek-harness|dsh|dsh-plugin,"Find DSH plugins inside the agent — live GitHub dsh-plugin topic search, star-ranked / 会话内搜索发现 DSH 插件"
kingOfSoySauce/dsh-skin-market,https://github.com/kingOfSoySauce/dsh-skin-market,130,12,2026-08-16T12:31:32Z,2026-09-11T00:37:08Z,MIT,dsh-skin-market,0.1.47,topic:dsh-plugin,true,false,true,true,false,false,true,web,true,true,false,true,0.1.47,deepseek-harness|dsh-plugin|plugin-market|skin-market|themes,DeepSeek Harness skin market 皮肤市场 已收录200+DSH 皮肤 完善评分系统加人工审核，有便捷的社区收录入口；有在线页面方便在线浏览，也有插件方便管理本地皮肤
